User ID,Heart Rate (BPM),Blood Oxygen Level (%),Step Count,Sleep Duration (hours),Activity Level,Stress Level
1848.0,54.56,97.32,4621.0,6.08,Highly Active,6.0
2107.0,75.63,97.74,9849.0,5.48,Highly Active,5.0
4432.0,97.58,97.11,3821.0,7.31,Active,5.0
1688.0,74.04,93.92,10495.0,3.7,Active,1.0
1147.0,78.29,97.12,9994.0,5.92,Active,3.0
4701.0,77.96,97.99,2269.0,6.94,Highly Active,1.0
1341.0,90.92,96.38,706.0,5.57,Active,3.0
3523.0,78.02,98.1,13325.0,5.86,Highly Active,1.0
2086.0,112.03,99.7,1295.0,7.99,Sedentary,6.0
2724.0,78.47,96.81,222.0,6.41,Highly Active,6.0
2383.0,68.46,95.12,3603.0,8.29,Highly Active,6.0
3608.0,97.68,98.1,2053.0,8.96,Sedentary,7.0
1326.0,71.84,98.1,1742.0,7.3,Highly Active,10.0
2792.0,66.01,100.0,1324.0,6.06,Active,1.0
2759.0,57.17,97.03,9682.0,8.87,Active,10.0
4212.0,82.18,98.07,10709.0,2.71,Sedentary,10.0
1989.0,68.14,100.0,332.0,4.17,Highly Active,10.0
3262.0,63.34,96.28,5540.0,7.66,Active,4.0
3482.0,66.51,99.11,1016.0,10.21,Sedentary,9.0
4962.0,69.55,99.05,4846.0,7.52,Sedentary,2.0
1951.0,87.49,99.24,2993.0,6.78,Highly Active,2.0
1722.0,82.25,96.83,1578.0,5.8,Active,8.0
4389.0,72.83,96.83,20704.0,7.33,Sedentary,1.0
3079.0,83.41,97.49,21985.0,8.24,Highly Active,4.0
3717.0,73.4,97.97,5810.0,7.62,Highly Active,7.0
3332.0,78.1,95.32,1458.0,6.59,Highly Active,7.0
4376.0,65.0,99.04,6127.0,8.05,Active,9.0
1428.0,65.13,99.68,18466.0,8.05,Sedentary,3.0
2500.0,77.27,99.68,3321.0,7.27,Active,5.0
1285.0,77.3,99.8,1037.0,7.96,Highly Active,3.0
4215.0,90.17,95.67,8282.0,5.1,Sedentary,3.0
4495.0,82.49,96.54,7475.0,6.47,Highly Active,6.0
4090.0,67.62,98.05,10.0,6.67,Highly Active,6.0
3065.0,55.8,98.19,13450.0,4.7,Highly Active,2.0
1768.0,88.24,100.0,7567.0,4.87,Highly Active,5.0
3637.0,79.98,99.27,1524.0,5.56,Active,7.0
2394.0,89.54,98.55,23.0,8.06,Sedentary,1.0
4246.0,81.88,96.66,25104.0,6.21,Active,3.0
4057.0,102.07,97.0,9836.0,6.69,Active,3.0
1193.0,71.75,96.08,3179.0,6.96,Sedentary,7.0
3549.0,75.62,97.04,3969.0,7.45,Active,5.0
1987.0,86.86,100.0,5418.0,7.25,Highly Active,1.0
2136.0,87.95,97.78,8877.0,6.6,Active,6.0
3161.0,79.91,98.36,1329.0,6.29,Sedentary,10.0
4293.0,51.13,97.12,1525.0,8.14,Active,7.0
2701.0,48.48,96.13,346.0,5.76,Highly Active,6.0
1946.0,69.21,98.29,29779.0,8.54,Sedentary,1.0
1830.0,75.33,98.3,14588.0,5.64,Highly Active,6.0
4715.0,46.98,100.0,5636.0,6.07,Sedentary,7.0
2920.0,74.55,97.02,3938.0,7.56,Sedentary,7.0
4335.0,84.77,97.12,1898.0,10.05,Sedentary,4.0
3972.0,74.11,96.45,6327.0,3.6,Highly Active,1.0
1054.0,79.43,98.44,8210.0,7.8,Highly Active,4.0
4942.0,83.82,100.0,8180.0,7.21,Active,2.0
4714.0,50.98,100.0,45.0,5.82,Highly Active,3.0
1799.0,84.79,100.0,8476.0,5.82,Sedentary,8.0
1777.0,64.0,95.47,14089.0,6.5,Highly Active,9.0
2481.0,71.43,98.66,855.0,5.31,Highly Active,3.0
2901.0,65.08,98.9,9856.0,7.14,Sedentary,10.0
3209.0,91.11,95.05,12131.0,4.99,Highly Active,1.0
3134.0,95.72,93.42,8716.0,5.5,Highly Active,6.0
1054.0,110.88,97.52,712.0,5.82,Active,2.0
4547.0,110.88,94.7,7333.0,8.11,Highly Active,10.0
2823.0,66.21,100.0,4998.0,4.75,Highly Active,10.0
2201.0,84.19,97.77,13273.0,6.45,Sedentary,1.0
4462.0,60.1,99.9,4210.0,7.22,Active,6.0
4420.0,70.92,98.05,3911.0,6.89,Active,2.0
4079.0,70.92,98.05,19004.0,5.61,Active,2.0
1832.0,64.31,100.0,19055.0,7.05,Highly Active,3.0
1312.0,76.23,97.93,255.0,4.96,Highly Active,7.0
3806.0,89.23,95.63,4653.0,5.77,Highly Active,8.0
2858.0,73.83,96.73,1228.0,8.89,Highly Active,7.0
3007.0,59.42,95.99,2239.0,7.46,Highly Active,1.0
1786.0,92.47,97.82,7679.0,6.5,Sedentary,8.0
3490.0,95.84,97.44,969.0,7.17,Active,6.0
2790.0,80.53,97.59,79.0,5.29,Highly Active,7.0
1327.0,60.27,98.95,9091.0,6.92,Highly Active,6.0
4125.0,61.83,100.0,7178.0,5.82,Sedentary,10.0
3808.0,40.0,98.15,16307.0,5.63,Sedentary,2.0
4310.0,66.12,96.37,5471.0,6.31,Active,10.0
4300.0,90.98,100.0,20345.0,5.6,Active,9.0
3626.0,64.74,100.0,6579.0,6.71,Sedentary,9.0
4122.0,60.66,99.1,3427.0,7.12,Highly Active,5.0
4680.0,60.66,98.27,6564.0,6.09,Highly Active,6.0
4675.0,92.27,98.79,9681.0,2.22,Active,8.0
4054.0,66.96,93.32,2989.0,5.2,Highly Active,3.0
2287.0,82.64,94.81,3262.0,4.88,Active,8.0
4489.0,61.98,99.75,6959.0,7.06,Sedentary,2.0
4874.0,69.86,100.0,4256.0,5.41,Highly Active,3.0
3143.0,47.7,94.39,5240.0,5.75,Active,4.0
2111.0,80.4,96.25,28154.0,7.76,Highly Active,10.0
4149.0,73.46,96.67,313.0,5.33,Highly Active,2.0
2311.0,64.92,96.12,7307.0,6.8,Active,2.0
4191.0,73.62,98.61,17937.0,5.57,Highly Active,10.0
3861.0,71.77,99.49,1886.0,5.79,Sedentary,1.0
3538.0,62.59,95.96,1668.0,4.75,Active,1.0
4983.0,80.98,95.16,3157.0,5.72,Sedentary,9.0
1451.0,70.53,95.65,539.0,7.26,Highly Active,3.0
2523.0,72.99,97.09,5751.0,5.05,Highly Active,1.0
1164.0,53.09,100.0,7259.0,5.43,Highly Active,10.0
1181.0,73.12,98.13,11999.0,9.78,Active,8.0
3516.0,72.31,100.0,479.0,6.89,Active,9.0
1909.0,62.62,99.58,4011.0,7.01,Sedentary,2.0
3782.0,82.97,96.75,10734.0,7.01,Highly Active,4.0
1822.0,43.38,98.27,10236.0,8.06,Sedentary,9.0
1943.0,67.77,96.95,535.0,8.31,Sedentary,3.0
3001.0,79.65,95.81,80.0,5.59,Active,7.0
3054.0,106.48,97.39,10706.0,8.1,Sedentary,7.0
1329.0,54.51,99.58,1039.0,8.51,Active,5.0
1774.0,76.33,96.85,6036.0,3.4,Highly Active,5.0
4744.0,83.22,97.52,693.0,7.79,Highly Active,6.0
3198.0,75.95,96.82,2452.0,5.35,Sedentary,1.0
4156.0,56.51,100.0,1204.0,8.49,Sedentary,9.0
1146.0,67.74,97.64,9333.0,5.3,Sedentary,2.0
4695.0,40.0,97.36,7819.0,7.41,Highly Active,10.0
4452.0,75.06,97.41,1018.0,3.86,Active,4.0
1914.0,75.06,98.65,428.0,8.17,Active,4.0
2571.0,81.83,98.17,4396.0,6.61,Highly Active,2.0
2308.0,65.2,99.93,1523.0,8.44,Active,1.0
3747.0,63.79,97.23,57.0,5.43,Active,2.0
1081.0,77.5,100.0,2148.0,6.82,Active,4.0
1513.0,78.9,96.55,1697.0,8.78,Sedentary,4.0
2920.0,88.07,98.24,8085.0,6.46,Active,8.0
3862.0,71.08,98.94,13806.0,7.14,Sedentary,1.0
3756.0,73.41,97.96,1899.0,7.55,Highly Active,1.0
2939.0,54.21,98.03,1767.0,4.17,Highly Active,4.0
4594.0,96.73,96.24,3434.0,5.72,Active,3.0
1745.0,60.98,99.35,1326.0,8.21,Active,7.0
4070.0,85.87,98.32,20538.0,3.43,Highly Active,3.0
2409.0,85.98,98.06,1954.0,8.18,Sedentary,8.0
1706.0,81.0,94.2,686.0,5.62,Active,1.0
1470.0,71.44,99.13,5698.0,9.58,Highly Active,3.0
4190.0,69.56,99.25,5400.0,7.16,Sedentary,3.0
1395.0,74.04,92.48,5400.0,5.3,Sedentary,9.0
2555.0,46.44,92.48,23816.0,7.97,Active,8.0
4088.0,74.61,97.54,2736.0,8.65,Highly Active,7.0
1804.0,97.29,97.54,3119.0,7.41,Sedentary,8.0
1933.0,71.61,96.07,2877.0,5.83,Highly Active,7.0
2279.0,74.51,95.53,6934.0,8.66,Active,5.0
2757.0,59.64,96.3,6486.0,5.11,Active,1.0
1904.0,77.79,99.07,5267.0,8.11,Sedentary,7.0
4297.0,77.79,99.18,3171.0,2.89,Active,6.0
2076.0,77.79,99.16,3906.0,6.68,Active,4.0
3987.0,92.12,97.49,11009.0,5.66,Active,6.0
2890.0,95.39,100.0,6578.0,4.44,Highly Active,10.0
2523.0,53.35,93.09,8819.0,4.44,Active,8.0
4577.0,53.35,95.98,2268.0,3.28,Highly Active,4.0
3901.0,53.35,98.51,16973.0,8.58,Highly Active,8.0
2387.0,68.77,98.51,251.0,4.2,Active,8.0
2303.0,92.89,97.45,6339.0,8.08,Sedentary,9.0
1592.0,81.22,98.09,11712.0,5.33,Highly Active,4.0
3761.0,95.6,97.41,14084.0,3.57,Sedentary,3.0
4229.0,55.99,95.24,2695.0,5.82,Highly Active,2.0
3679.0,55.99,99.66,4310.0,7.35,Active,5.0
3106.0,76.41,99.67,249.0,5.15,Highly Active,1.0
4798.0,92.59,100.0,10917.0,6.89,Highly Active,8.0
1127.0,81.82,94.23,931.0,7.53,Sedentary,8.0
3768.0,101.65,96.27,32827.0,6.59,Active,6.0
4953.0,70.58,97.75,17485.0,8.25,Highly Active,4.0
4186.0,61.25,96.7,2804.0,7.77,Highly Active,4.0
4280.0,63.37,96.08,1774.0,6.36,Highly Active,4.0
3573.0,55.02,99.24,2030.0,8.22,Sedentary,3.0
1520.0,41.29,100.0,8082.0,7.84,Active,2.0
3599.0,73.25,100.0,9057.0,6.25,Highly Active,3.0
1236.0,51.68,100.0,1708.0,7.57,Sedentary,6.0
2304.0,79.71,95.77,1921.0,6.91,Highly Active,3.0
4430.0,89.76,97.74,2735.0,7.32,Sedentary,4.0
4272.0,80.65,97.89,3974.0,9.32,Sedentary,6.0
2781.0,75.66,99.07,17462.0,5.29,Sedentary,8.0
2301.0,51.89,99.47,188.0,6.88,Highly Active,10.0
4306.0,87.69,97.07,7117.0,6.55,Active,4.0
3541.0,104.2,100.0,13848.0,7.68,Sedentary,2.0
3051.0,96.12,100.0,8995.0,5.82,Active,2.0
3713.0,55.04,98.72,1710.0,5.65,Sedentary,8.0
1441.0,73.83,96.87,4534.0,6.4,Sedentary,8.0
3076.0,73.83,100.0,16877.0,7.21,Highly Active,1.0
4180.0,69.03,100.0,861.0,5.81,Active,6.0
3657.0,75.41,99.39,30680.0,2.52,Sedentary,1.0
4798.0,75.41,97.99,1085.0,5.07,Sedentary,7.0
1804.0,76.61,100.0,1075.0,8.62,Sedentary,10.0
1074.0,68.33,100.0,11731.0,8.82,Active,3.0
3885.0,79.47,97.87,12336.0,6.5,Highly Active,10.0
4217.0,55.3,100.0,271.0,9.2,Active,10.0
3175.0,64.26,97.96,1290.0,6.01,Active,8.0
4924.0,89.79,98.05,20767.0,4.2,Sedentary,8.0
3089.0,77.83,98.44,2293.0,6.04,Highly Active,2.0
2379.0,106.53,96.18,86.0,7.59,Sedentary,10.0
1040.0,79.02,95.71,2052.0,5.65,Sedentary,7.0
3981.0,56.31,96.93,2052.0,7.41,Active,10.0
3081.0,51.22,97.63,17376.0,6.9,Active,1.0
4088.0,90.02,100.0,1180.0,6.07,Sedentary,2.0
2700.0,59.38,98.53,1779.0,7.66,Active,1.0
4224.0,58.03,100.0,4078.0,8.34,Active,4.0
4045.0,67.28,99.07,9657.0,6.77,Highly Active,10.0
2401.0,89.94,99.73,7525.0,7.38,Sedentary,6.0
1587.0,69.48,99.26,2778.0,4.32,Active,1.0
2622.0,62.38,100.0,481.0,8.59,Active,1.0
4700.0,93.19,98.12,2041.0,5.7,Active,10.0
4945.0,90.63,98.19,1735.0,5.21,Active,4.0
1341.0,100.01,95.88,149.0,7.83,Active,10.0
3074.0,95.27,99.79,25833.0,5.92,Active,2.0
4896.0,90.88,97.02,2064.0,5.46,Sedentary,6.0
4358.0,90.88,99.46,12678.0,6.06,Sedentary,4.0
1645.0,84.89,98.38,4643.0,4.68,Active,2.0
1730.0,93.22,98.38,25102.0,5.44,Active,8.0
1167.0,102.84,98.19,1134.0,8.03,Sedentary,7.0
1609.0,77.57,97.14,821.0,8.25,Sedentary,3.0
3315.0,67.62,95.14,17.0,6.6,Sedentary,1.0
2772.0,61.74,98.67,8872.0,5.48,Highly Active,7.0
3040.0,89.69,100.0,2561.0,7.12,Active,5.0
3868.0,65.0,96.05,14301.0,3.66,Highly Active,7.0
1454.0,76.61,92.64,7032.0,8.26,Active,3.0
3953.0,61.8,100.0,6030.0,6.4,Sedentary,1.0
2708.0,72.62,94.78,4671.0,4.95,Highly Active,4.0
4472.0,81.58,100.0,2090.0,8.73,Highly Active,4.0
3969.0,79.04,100.0,468.0,6.56,Sedentary,9.0
4028.0,86.07,98.17,4103.0,5.86,Active,1.0
4547.0,54.39,96.72,731.0,9.57,Active,3.0
1701.0,73.25,100.0,16531.0,5.71,Active,9.0
3681.0,67.95,98.33,12376.0,7.62,Sedentary,8.0
4629.0,60.26,100.0,6769.0,7.54,Highly Active,2.0
2599.0,63.76,99.08,4216.0,5.23,Sedentary,9.0
1129.0,61.59,100.0,4238.0,6.29,Sedentary,1.0
4067.0,80.25,99.61,4372.0,6.12,Sedentary,4.0
2386.0,88.13,98.73,944.0,3.55,Sedentary,4.0
4776.0,79.92,97.89,5304.0,3.24,Active,10.0
3866.0,77.38,97.16,11724.0,5.83,Sedentary,10.0
1692.0,76.18,96.18,4995.0,5.01,Sedentary,7.0
4363.0,85.13,97.77,97.0,5.1,Active,2.0
2394.0,43.4,96.0,1964.0,5.87,Highly Active,9.0
1793.0,74.11,97.18,7731.0,6.51,Sedentary,4.0
1028.0,79.76,98.47,19048.0,6.03,Highly Active,1.0
1148.0,101.84,99.06,15694.0,5.44,Active,4.0
4850.0,58.33,100.0,12110.0,9.4,Highly Active,7.0
2319.0,57.8,98.51,20993.0,6.2,Highly Active,3.0
3058.0,40.94,98.97,2299.0,6.2,Highly Active,4.0
4583.0,54.14,97.58,87.0,4.65,Sedentary,10.0
3723.0,72.73,98.02,3063.0,8.5,Active,10.0
2136.0,64.14,98.15,6023.0,5.68,Sedentary,3.0
1186.0,63.82,100.0,2663.0,10.7,Active,9.0
3854.0,75.34,98.85,316.0,4.53,Sedentary,6.0
3791.0,83.73,95.62,4953.0,4.9,Highly Active,6.0
2250.0,75.19,98.47,1559.0,6.22,Active,8.0
2333.0,75.4,96.31,9103.0,5.97,Highly Active,4.0
1097.0,81.05,96.7,654.0,4.74,Active,9.0
1054.0,47.51,98.1,22212.0,8.71,Active,3.0
3670.0,76.93,98.89,14651.0,8.55,Active,7.0
3711.0,73.88,98.77,14492.0,5.99,Active,8.0
1405.0,66.24,94.93,7028.0,8.63,Active,7.0
3116.0,71.92,97.74,384.0,6.49,Highly Active,2.0
4383.0,81.04,97.87,7602.0,5.5,Sedentary,3.0
2312.0,99.14,97.82,9619.0,8.42,Sedentary,2.0
2785.0,49.63,98.43,981.0,8.19,Active,8.0
4619.0,83.58,97.15,6695.0,4.62,Active,5.0
1750.0,93.27,99.83,4562.0,8.62,Active,5.0
4219.0,55.94,99.34,4476.0,4.97,Sedentary,10.0
4538.0,72.31,99.65,1557.0,7.07,Active,3.0
2762.0,79.14,100.0,9414.0,5.28,Sedentary,10.0
4315.0,105.13,98.95,18144.0,6.75,Highly Active,4.0
4562.0,107.6,98.11,10852.0,6.67,Highly Active,9.0
4920.0,55.94,97.8,3224.0,9.85,Highly Active,6.0
4005.0,70.47,99.41,29024.0,4.07,Highly Active,6.0
4578.0,77.99,98.15,3170.0,5.34,Sedentary,4.0
1364.0,83.35,94.34,1870.0,5.8,Active,10.0
3026.0,78.01,96.81,24113.0,6.99,Sedentary,5.0
1481.0,60.78,100.0,10918.0,6.03,Active,10.0
3248.0,60.12,94.28,10026.0,3.2,Sedentary,9.0
1153.0,51.88,98.69,564.0,7.61,Sedentary,2.0
4521.0,44.69,99.1,1493.0,8.5,Sedentary,7.0
2524.0,51.54,97.83,131.0,7.15,Highly Active,6.0
3120.0,92.42,96.65,10493.0,5.82,Highly Active,3.0
3760.0,85.65,95.88,2282.0,6.81,Active,5.0
3343.0,83.3,98.38,993.0,6.5,Active,9.0
2040.0,71.66,97.38,1405.0,8.09,Highly Active,6.0
2664.0,74.38,100.0,7174.0,7.25,Active,7.0
2240.0,70.97,98.96,3972.0,5.7,Sedentary,1.0
1060.0,51.2,97.21,19859.0,6.62,Active,1.0
1938.0,84.72,98.6,3189.0,8.05,Active,6.0
2639.0,87.79,96.65,12565.0,8.25,Active,1.0
3089.0,57.75,97.63,5535.0,6.39,Active,2.0
1024.0,57.75,94.44,8554.0,9.72,Sedentary,1.0
2062.0,57.75,97.28,1293.0,8.55,Active,10.0
4874.0,80.14,99.09,9676.0,7.29,Active,4.0
1130.0,80.14,97.66,627.0,5.91,Sedentary,9.0
4569.0,96.2,99.79,8224.0,5.95,Highly Active,4.0
2252.0,59.13,100.0,4385.0,6.8,Active,3.0
1107.0,73.77,99.44,1816.0,6.33,Sedentary,6.0
1171.0,59.99,100.0,4583.0,9.05,Active,1.0
1876.0,61.07,100.0,13550.0,5.09,Highly Active,1.0
4549.0,68.55,98.07,1177.0,7.26,Sedentary,2.0
1101.0,96.61,97.59,1301.0,3.5,Sedentary,2.0
3913.0,91.57,97.18,5345.0,7.07,Sedentary,6.0
3571.0,73.88,96.58,6871.0,7.81,Highly Active,9.0
3322.0,42.66,98.66,3816.0,6.5,Highly Active,2.0
2636.0,80.89,97.27,2168.0,5.61,Sedentary,5.0
4115.0,80.55,95.32,487.0,5.43,Active,7.0
3864.0,61.0,99.6,358.0,8.03,Active,6.0
4004.0,61.0,96.84,292.0,8.29,Active,9.0
2040.0,60.71,94.98,16208.0,6.5,Sedentary,3.0
1329.0,87.42,100.0,986.0,3.56,Active,5.0
4640.0,78.62,100.0,2448.0,4.91,Sedentary,9.0
4894.0,53.1,95.71,29827.0,6.36,Sedentary,1.0
2520.0,69.58,96.93,18367.0,4.37,Highly Active,7.0
4886.0,77.17,96.39,307.0,7.59,Highly Active,9.0
1011.0,79.5,96.71,5609.0,5.34,Highly Active,6.0
2341.0,90.5,93.85,7026.0,6.39,Sedentary,5.0
4663.0,92.37,97.16,389.0,8.14,Sedentary,7.0
1215.0,71.42,97.24,9117.0,7.05,Sedentary,1.0
1338.0,83.39,100.0,30885.0,9.42,Active,4.0
2799.0,99.12,98.28,3927.0,8.6,Sedentary,1.0
3708.0,59.72,96.92,4177.0,4.94,Highly Active,1.0
4152.0,65.88,98.44,4177.0,7.39,Sedentary,9.0
2750.0,50.17,95.3,9337.0,6.73,Sedentary,5.0
2508.0,65.53,98.15,10917.0,8.28,Sedentary,2.0
3421.0,78.09,96.67,565.0,7.29,Sedentary,5.0
4023.0,43.26,98.25,11290.0,5.75,Active,7.0
1709.0,81.56,98.92,13970.0,7.21,Highly Active,1.0
1704.0,67.91,96.9,324.0,5.95,Active,1.0
4608.0,74.06,98.54,279.0,5.53,Highly Active,10.0
3513.0,57.47,96.62,5603.0,6.33,Active,9.0
2112.0,73.47,95.89,4807.0,6.87,Active,5.0
2291.0,100.19,99.83,27418.0,8.45,Sedentary,2.0
4726.0,69.0,100.0,2441.0,5.76,Sedentary,8.0
4642.0,41.81,98.41,6245.0,3.62,Highly Active,5.0
4993.0,93.21,99.56,4946.0,6.2,Active,5.0
1488.0,83.14,99.56,5371.0,6.88,Sedentary,5.0
4948.0,76.41,99.56,7545.0,6.77,Active,2.0
2561.0,83.52,100.0,5399.0,6.12,Highly Active,1.0
1046.0,76.24,99.21,49.0,7.92,Sedentary,8.0
4359.0,99.65,97.74,12992.0,6.97,Highly Active,7.0
1777.0,86.28,95.33,1572.0,7.4,Active,3.0
2039.0,68.15,99.09,1840.0,3.74,Active,6.0
1710.0,97.38,99.11,7308.0,6.24,Active,10.0
1400.0,102.3,100.0,4547.0,6.29,Highly Active,1.0
4990.0,88.66,97.35,5981.0,9.03,Highly Active,7.0
2817.0,81.1,96.86,4817.0,6.34,Active,5.0
4028.0,62.19,96.48,3787.0,5.51,Sedentary,3.0
4157.0,85.28,96.15,4622.0,5.42,Highly Active,10.0
1249.0,80.82,98.98,1065.0,7.97,Highly Active,7.0
1390.0,74.6,97.93,24386.0,5.63,Sedentary,2.0
4853.0,85.49,98.93,5986.0,5.22,Highly Active,5.0
1334.0,76.31,98.93,2366.0,7.88,Active,4.0
1628.0,83.23,97.17,8734.0,7.09,Sedentary,6.0
4590.0,90.54,96.25,14848.0,6.15,Highly Active,5.0
1136.0,55.03,100.0,2461.0,4.51,Highly Active,8.0
3930.0,59.63,98.45,2746.0,7.33,Sedentary,4.0
3735.0,61.32,100.0,4041.0,7.74,Active,2.0
4911.0,104.1,98.95,1715.0,5.07,Highly Active,5.0
2521.0,84.5,97.27,11617.0,7.05,Highly Active,7.0
1826.0,85.9,97.17,6142.0,6.35,Sedentary,2.0
1726.0,91.94,96.4,411.0,5.17,Sedentary,4.0
2500.0,59.3,100.0,40005.0,5.83,Active,9.0
3641.0,44.43,100.0,5989.0,6.43,Sedentary,7.0
4294.0,74.06,97.39,15447.0,4.52,Active,5.0
1989.0,88.46,99.32,4875.0,7.36,Sedentary,7.0
3419.0,72.04,97.3,6113.0,5.43,Sedentary,8.0
1934.0,54.45,95.03,4242.0,5.49,Active,2.0
4042.0,61.42,96.86,3846.0,7.26,Sedentary,10.0
1401.0,57.31,99.46,1724.0,5.82,Sedentary,4.0
2466.0,65.81,100.0,22914.0,6.18,Active,1.0
4561.0,57.61,100.0,1404.0,6.34,Active,2.0
2296.0,66.79,95.75,638.0,5.72,Sedentary,10.0
4597.0,84.5,97.37,35120.0,6.47,Sedentary,3.0
2182.0,60.35,97.51,5678.0,6.48,Active,10.0
4223.0,78.83,97.5,11796.0,7.29,Highly Active,2.0
4042.0,74.44,95.66,5794.0,7.36,Sedentary,4.0
3667.0,80.94,98.71,11443.0,8.33,Highly Active,6.0
3235.0,83.05,98.2,5351.0,4.24,Highly Active,6.0
4884.0,84.65,97.44,4121.0,7.87,Highly Active,6.0
2121.0,87.46,98.01,4260.0,5.99,Sedentary,9.0
1130.0,83.13,99.07,16.0,7.49,Highly Active,1.0
3852.0,79.47,99.11,3242.0,7.01,Highly Active,9.0
2194.0,65.0,100.0,21248.0,5.63,Active,7.0
3983.0,87.76,100.0,7880.0,8.78,Highly Active,1.0
1182.0,70.62,97.68,1564.0,7.13,Highly Active,2.0
4030.0,62.08,96.71,4729.0,9.79,Sedentary,2.0
1363.0,61.76,99.72,246.0,5.04,Highly Active,4.0
1038.0,70.24,95.63,7912.0,6.54,Active,4.0
4598.0,71.5,98.17,10728.0,7.34,Active,9.0
4959.0,62.8,96.13,9643.0,4.9,Highly Active,2.0
3544.0,75.33,99.95,635.0,5.5,Sedentary,10.0
4587.0,77.35,99.62,1991.0,8.0,Active,5.0
2372.0,66.83,98.06,7466.0,5.76,Sedentary,7.0
4029.0,109.34,100.0,9960.0,7.81,Active,1.0
1920.0,79.99,96.52,2243.0,5.56,Sedentary,5.0
4468.0,76.77,98.89,3649.0,9.53,Active,6.0
3769.0,64.86,99.11,3029.0,2.99,Sedentary,5.0
4232.0,77.07,99.11,32.0,8.01,Active,4.0
1015.0,78.61,97.44,6015.0,6.88,Highly Active,10.0
1492.0,78.61,98.22,7742.0,6.5,Highly Active,5.0
2449.0,96.28,100.0,2265.0,6.17,Sedentary,2.0
2131.0,49.48,98.09,8148.0,3.61,Sedentary,2.0
3941.0,69.29,99.31,1946.0,7.03,Active,8.0
4521.0,85.71,94.79,8800.0,5.6,Active,1.0
1310.0,61.55,97.71,4277.0,3.58,Highly Active,4.0
1738.0,51.8,100.0,14387.0,6.75,Sedentary,4.0
4241.0,67.22,97.0,5508.0,6.5,Sedentary,3.0
1545.0,90.66,96.89,1429.0,9.66,Active,1.0
3461.0,61.91,100.0,12082.0,7.74,Highly Active,2.0
1250.0,69.65,96.78,10525.0,2.92,Highly Active,2.0
1758.0,81.32,96.55,616.0,5.71,Sedentary,6.0
2804.0,66.31,99.41,345.0,8.16,Active,7.0
4212.0,68.4,100.0,1026.0,4.06,Active,8.0
2297.0,65.22,99.84,13065.0,5.34,Highly Active,4.0
4487.0,66.48,98.14,2704.0,6.5,Highly Active,3.0
2631.0,66.48,100.0,4919.0,5.71,Sedentary,5.0
4810.0,71.14,97.62,6466.0,8.89,Sedentary,9.0
2914.0,90.96,97.0,9524.0,6.77,Highly Active,1.0
4110.0,98.74,100.0,12402.0,6.55,Sedentary,1.0
1813.0,93.75,100.0,5078.0,5.12,Sedentary,7.0
1028.0,77.07,97.28,3762.0,4.85,Active,4.0
1957.0,99.88,100.0,1527.0,6.66,Active,10.0
3032.0,109.54,100.0,6547.0,6.38,Active,2.0
1476.0,77.72,97.7,5588.0,4.67,Sedentary,3.0
1317.0,60.14,98.33,2409.0,6.85,Active,3.0
1244.0,94.68,95.63,4137.0,6.59,Highly Active,4.0
1747.0,56.95,97.98,9420.0,6.04,Highly Active,8.0
1696.0,61.7,96.82,6905.0,8.29,Highly Active,8.0
1271.0,43.76,97.59,4601.0,6.48,Active,1.0
4511.0,85.91,95.37,2225.0,6.14,Highly Active,10.0
2771.0,40.27,100.0,7718.0,8.2,Sedentary,6.0
2262.0,89.89,100.0,6916.0,6.27,Sedentary,8.0
3424.0,102.14,100.0,4290.0,5.9,Sedentary,8.0
1265.0,100.92,98.08,1907.0,4.74,Highly Active,6.0
3973.0,56.01,97.38,1346.0,6.59,Highly Active,8.0
1920.0,56.01,98.61,2902.0,7.9,Highly Active,8.0
4430.0,65.36,98.74,16756.0,5.87,Sedentary,7.0
1339.0,88.19,100.0,9814.0,4.51,Active,4.0
1388.0,88.19,98.37,15519.0,8.02,Active,5.0
3624.0,84.97,98.23,12943.0,8.08,Highly Active,2.0
4760.0,82.92,99.6,4299.0,7.38,Sedentary,5.0
3050.0,82.92,94.28,5292.0,6.64,Sedentary,3.0
4500.0,67.83,100.0,1301.0,7.13,Sedentary,1.0
2165.0,63.33,99.52,8933.0,4.17,Highly Active,10.0
1375.0,57.16,98.93,3837.0,5.63,Sedentary,6.0
4741.0,81.49,99.28,1231.0,7.51,Sedentary,10.0
3033.0,72.31,99.87,701.0,7.01,Sedentary,10.0
3371.0,87.37,100.0,8338.0,7.85,Active,8.0
1145.0,68.24,97.29,4607.0,8.8,Active,10.0
2981.0,84.43,100.0,63.0,4.65,Sedentary,1.0
1292.0,69.24,98.88,12181.0,7.23,Highly Active,10.0
4736.0,72.56,96.48,6763.0,6.11,Active,10.0
1431.0,73.98,100.0,274.0,5.83,Highly Active,1.0
1704.0,49.5,98.76,2544.0,10.21,Active,1.0
3996.0,72.9,98.8,8971.0,4.14,Highly Active,9.0
2998.0,83.43,98.53,426.0,6.5,Active,8.0
3632.0,60.18,98.97,9329.0,6.15,Sedentary,7.0
1398.0,103.65,99.78,4921.0,6.57,Active,2.0
3864.0,75.07,97.21,10690.0,3.54,Active,3.0
4960.0,65.6,97.94,13529.0,5.03,Highly Active,5.0
4415.0,65.14,100.0,10220.0,6.57,Active,7.0
1963.0,95.56,96.14,569.0,4.41,Sedentary,1.0
